0.365441,0.398031
0.662844,0.674065
0.488653,0.481910
0.433447,0.444881
0.580241,0.539918
0.536556,0.453819
0.555303,0.602803
0.517964,0.403814
0.442190,0.527699
0.502589,0.386682
0.325529,0.543739
0.621896,0.367313
0.294140,0.628124
0.531673,0.339726
0.344778,0.528741
0.503871,0.687984
0.436701,0.444222
0.655408,0.479429
0.413738,0.578308
0.417000,0.476180
0.425190,0.399543
0.579850,0.385584
0.344257,0.450605
0.686404,0.419409
0.454463,0.518308
0.422698,0.385485
0.433796,0.484185
0.480803,0.528883
0.741173,0.409462
0.538848,0.487580
0.621593,0.440095
