0.0,0.0
0.5,0.866025
0.5,0.866025
0.75,0.433012
0.375,0.216506
0.6875,0.108253
0.34375,0.054126
0.171875,0.027063
0.085937,0.013531
0.542968,0.006765
0.271484,0.003382
0.135742,0.001691
0.067871,0.000845
0.283935,0.433435
0.141967,0.216717
0.070983,0.108358
0.035491,0.054179
0.517745,0.027089
0.258872,0.013544
0.129436,0.006772
0.564718,0.003386
0.282359,0.001693
0.141179,0.000846
0.070589,0.000423
0.285294,0.433224
0.142647,0.216612
0.571323,0.108306
0.285661,0.054153
0.642830,0.027076
0.321415,0.013538
0.660707,0.006769
0.830353,0.003384
0.915176,0.001692
0.957588,0.000846
0.728794,0.433435
0.364397,0.216717
0.432198,0.541371
0.216099,0.270685
0.108049,0.135342
0.554024,0.067671
0.777012,0.033835
0.388506,0.016917
0.194253,0.008458
0.597126,0.004229
0.298563,0.002114
0.649281,0.001057
0.574640,0.433541
0.787320,0.216770
0.893660,0.108385
0.696830,0.487205
0.598415,0.676615
0.799207,0.338307
0.649603,0.602166
0.324801,0.301083
0.662400,0.150541
0.331200,0.075270
0.165600,0.037635
0.582800,0.018817
0.291400,0.009408
0.645700,0.004704
0.322850,0.002352
0.161425,0.001176
0.080712,0.000588
0.290356,0.433306
0.395178,0.649666
0.197589,0.324833
0.598794,0.162416
0.549397,0.514220
0.774698,0.257110
0.887349,0.128555
0.443674,0.064277
0.221837,0.032138
0.360918,0.449082
0.680459,0.224541
0.340229,0.112270
0.670114,0.056135
0.335057,0.028067
0.667528,0.014033
0.583764,0.440029
0.541882,0.653027
0.270941,0.326513
0.385470,0.596269
0.692735,0.298134
0.846367,0.149067
0.923183,0.074533
0.961591,0.037266
0.480795,0.018633
0.740397,0.009316
0.370198,0.004658
0.185099,0.002329
0.092549,0.001164
0.046274,0.000582
0.023137,0.000291
0.511568,0.000145
0.755784,7.278681e-05
0.877892,3.639340e-05
0.438946,1.819670e-05
0.469473,0.433021
0.734736,0.216510
0.367368,0.108255
0.183684,0.054127
0.341842,0.460076
0.670921,0.230038
0.835460,0.115019
0.417730,0.057509
0.458865,0.461767
0.229432,0.230883
0.364716,0.548454
0.182358,0.274227
0.091179,0.137113
0.545589,0.068556
0.772794,0.034278
0.886397,0.017139
0.693198,0.441582
0.596599,0.653803
0.798299,0.326901
0.399149,0.163450
0.699574,0.081725
0.599787,0.473875
0.549893,0.669950
0.524946,0.767987
0.262473,0.383993
0.131236,0.191996
0.065618,0.095998
0.532809,0.047999
0.266404,0.023999
0.633202,0.011999
0.316601,0.005999
0.658300,0.002999
0.829150,0.001499
0.914575,0.000749
0.957287,0.000374
0.478643,0.000187
0.489321,0.433106
0.244660,0.216553
0.372330,0.541289
0.686165,0.270644
0.343082,0.135322
0.171541,0.067661
0.085770,0.033830
0.292885,0.449927
0.146442,0.224963
0.073221,0.112481
0.036610,0.056240
0.518305,0.028120
0.759152,0.014060
0.629576,0.440042
0.814788,0.220021
0.407394,0.110010
0.453697,0.488018
0.476848,0.677021
0.738424,0.338510
0.619212,0.602268
0.809606,0.301134
0.904803,0.150567
0.702401,0.508296
0.851200,0.254148
0.425600,0.127074
0.212800,0.063537
0.606400,0.031768
0.803200,0.015884
0.901600,0.007942
0.450800,0.003971
0.475400,0.434998
0.237700,0.217499
0.118850,0.108749
0.059425,0.054374
0.029712,0.027187
0.514856,0.013593
0.507428,0.439809
0.503714,0.652917
0.251857,0.326458
0.125928,0.163229
0.312964,0.514627
0.656482,0.257313
0.328241,0.128656
0.164120,0.064328
0.582060,0.032164
0.541030,0.449094
0.770515,0.224547
0.635257,0.545286
0.317628,0.272643
0.158814,0.136321
0.079407,0.068160
0.039703,0.034080
0.519851,0.017040
0.759925,0.008520
0.629962,0.437272
0.814981,0.218636
0.657490,0.542330
0.828745,0.271165
0.914372,0.135582
0.457186,0.067791
0.728593,0.033895
0.364296,0.016947
0.682148,0.008473
0.841074,0.004236
0.420537,0.002118
0.710268,0.001059
0.855134,0.000529
0.427567,0.000264
0.213783,0.000132
0.606891,6.620250e-05
0.303445,3.310125e-05
0.651722,1.655062e-05
0.825861,8.275312e-06
0.412930,4.137656e-06
0.206465,2.068828e-06
0.353232,0.433013
0.426616,0.649519
0.213308,0.324759
0.106654,0.162379
0.553327,0.081189
0.276663,0.040594
0.388331,0.453310
0.194165,0.226655
0.347082,0.546340
0.673541,0.273170
0.336770,0.136585
0.668385,0.068292
0.334192,0.034146
0.667096,0.017073
0.833548,0.008536
0.916774,0.004268
0.458387,0.002134
0.479193,0.434079
0.489596,0.650052
0.744798,0.325026
0.872399,0.162513
0.936199,0.081256
0.718099,0.473640
0.609049,0.669833
0.804524,0.334916
0.902262,0.167458
0.451131,0.083729
0.725565,0.041864
0.362782,0.020932
0.681391,0.010466
0.340695,0.005233
0.670347,0.002616
0.335173,0.001308
0.167586,0.000654
0.333793,0.433339
0.166896,0.216669
0.583448,0.108334
0.791724,0.054167
0.895862,0.027083
0.447931,0.013541
0.723965,0.006770
0.361982,0.003385
0.430991,0.434705
0.715495,0.217352
0.857747,0.108676
0.928873,0.054338
0.714436,0.460181
0.857218,0.230090
0.678609,0.548058
0.339304,0.274029
0.169652,0.137014
0.584826,0.068507
0.292413,0.034253
0.396206,0.450139
0.698103,0.225069
0.349051,0.112534
0.174525,0.056267
0.587262,0.028133
0.793631,0.014066
0.396815,0.007033
0.198407,0.003516
0.349203,0.434771
0.674601,0.217385
0.337300,0.108692
0.418650,0.487359
0.709325,0.243679
0.604662,0.554852
0.802331,0.277426
0.901165,0.138713
0.950582,0.069356
0.725291,0.467690
0.612645,0.666858
0.806322,0.333429
0.653161,0.599727
0.326580,0.299863
0.163290,0.149931
0.081645,0.074965
0.040822,0.037482
0.520411,0.018741
0.760205,0.009370
0.630102,0.437698
0.565051,0.651861
0.282525,0.325930
0.391262,0.595978
0.195631,0.297989
0.597815,0.148994
0.548907,0.507509
0.524453,0.686767
0.512226,0.776396
0.756113,0.388198
0.628056,0.627111
0.564028,0.746568
0.282014,0.373284
0.141007,0.186642
0.570503,0.093321
0.785251,0.046660
0.392625,0.023330
0.196312,0.011665
0.598156,0.005832
0.799078,0.002916
0.399539,0.001458
0.449769,0.433741
0.224884,0.216870
0.362442,0.541448
0.431221,0.703736
0.215610,0.351868
0.607805,0.175934
0.303902,0.087967
0.401951,0.476996
0.200975,0.238498
0.100487,0.119249
0.300243,0.492637
0.650121,0.246318
0.825060,0.123159
0.412530,0.061579
0.706265,0.030789
0.353132,0.015394
0.426566,0.440710
0.713283,0.220355
0.856641,0.110177
0.928320,0.055088
0.464160,0.027544
0.732080,0.013772
0.866040,0.006886
0.683020,0.436455
0.591510,0.651240
0.545755,0.758632
0.522877,0.812329
0.761438,0.406164
0.630719,0.636095
0.565359,0.751060
0.282679,0.375530
0.141339,0.187765
0.070669,0.093882
0.535334,0.046941
0.767667,0.023470
0.883833,0.011735
0.941916,0.005867
0.970958,0.002933
0.485479,0.001466
0.242739,0.000733
0.621369,0.000366
0.310684,0.000183
0.655342,9.168215e-05
0.327671,4.584107e-05
0.163835,2.292053e-05
0.581917,1.146026e-05
0.290958,5.730134e-06
0.395479,0.433015
0.197739,0.216507
0.098869,0.108253
0.549434,0.054126
0.524717,0.460076
0.262358,0.230038
0.131179,0.115019
0.565589,0.057509
0.782794,0.028754
0.391397,0.014377
0.695698,0.007188
0.347849,0.003594
0.673924,0.001797
0.586962,0.433911
0.293481,0.216955
0.646740,0.108477
0.573370,0.487251
0.286685,0.243625
0.143342,0.121812
0.071671,0.060906
0.535835,0.030453
0.767917,0.015226
0.883958,0.007613
0.691979,0.436819
0.595989,0.651422
0.297994,0.325711
0.398997,0.595868
0.699498,0.297934
0.849749,0.148967
0.424874,0.074483
0.712437,0.037241
0.356218,0.018620
0.428109,0.442323
0.714054,0.221161
0.857027,0.110580
0.428513,0.055290
0.714256,0.027645
0.357128,0.013822
0.428564,0.439924
0.714282,0.219962
0.857141,0.109981
0.928570,0.054990
0.714285,0.460507
0.857142,0.230253
0.678571,0.548139
0.339285,0.274069
0.669642,0.137034
0.334821,0.068517
0.667410,0.034258
0.333705,0.017129
0.666852,0.008564
0.333426,0.004282
0.166713,0.002141
0.333356,0.434083
0.166678,0.217041
0.083339,0.108520
0.541669,0.054260
0.520834,0.460142
0.260417,0.230071
0.380208,0.548048
0.440104,0.707036
0.470052,0.786531
0.735026,0.393265
0.867513,0.196632
0.683756,0.531329
0.341878,0.265664
0.170939,0.132832
0.335469,0.499428
0.167734,0.249714
0.583867,0.124857
0.291933,0.062428
0.645966,0.031214
0.322983,0.015607
0.661491,0.007803
0.330745,0.003901
0.165372,0.001950
0.582686,0.000975
0.291343,0.000487
0.645671,0.000243
0.322835,0.000121
0.661417,6.096543e-05
0.830708,3.048271e-05
0.415354,1.524135e-05
0.207677,7.620679e-06
0.103838,3.810339e-06
0.051919,1.905169e-06
