0.996927,0.989128
0.989113,0.992548
0.993362,0.995723
0.991463,0.98985
0.9954,0.996982
0.995397,0.994466
0.994063,0.992146
0.991166,0.995861
0.998824,0.993628
0.991293,0.994794
0.997588,0.991963
0.998686,0.997657
0.99869,0.995873
0.994865,0.994847
0.998222,0.995608
0.989555,0.992516
0.995548,0.994361
0.993787,0.996587
0.994682,0.998036
0.990737,0.989801
0.993459,0.99052
0.998389,0.995974
0.993765,0.995342
0.991577,0.993698
0.990061,0.989608
0.992386,0.994102
0.994224,0.99693
0.993304,0.989833
0.991135,0.996227
0.994788,0.98953
0.995232,0.992615
0.989465,0.997933
0.996786,0.998809
0.995611,0.998312
0.994559,0.994754
0.997179,0.995217
0.998482,0.990755
0.99122,0.99763
0.995663,0.995304
0.995332,0.993747
0.997217,0.993243
0.994361,0.996107
0.998039,0.995841
0.991439,0.990298
0.989401,0.991329
0.991869,0.996303
0.992154,0.995901
0.998627,0.998541
0.994706,0.994166
0.997724,0.995642
0.995776,0.991177
0.994796,0.998831
0.990662,0.997604
0.992747,0.989353
0.996886,0.992761
0.996893,0.998731
0.992462,0.995685
0.997079,0.990417
0.991407,0.998423
0.995162,0.99048
0.990145,0.994524
0.996056,0.998756
0.992519,0.990567
0.996231,0.990959
0.998184,0.992524
0.99592,0.995671
0.989405,0.990673
0.990396,0.996091
0.995391,0.995181
0.990564,0.995161
0.993816,0.997498
0.989967,0.993143
0.99784,0.991194
0.989882,0.998219
0.992327,0.996028
0.989377,0.996355
0.995423,0.989629
0.9902,0.992967
0.993909,0.99415
0.994706,0.99729
0.996389,0.998491
0.998978,0.993457
0.997776,0.998277
0.993029,0.996519
0.994473,0.991926
0.989929,0.994854
0.997778,0.991133
0.996708,0.993066
0.990925,0.995221
0.993683,0.994131
0.99288,0.991679
0.989075,0.990219
0.994725,0.989571
0.996936,0.992752
0.989302,0.995996
0.99389,0.996292
0.996736,0.993469
0.989473,0.997659
0.996535,0.992591
0.992946,0.997968
0.998237,0.99082
0.992728,0.991244
0.989584,0.993897
0.995484,0.998007
0.995916,0.992203
0.998953,0.99626
0.989329,0.997889
0.993968,0.992278
0.997528,0.994857
0.994718,0.994422
0.991351,0.989203
0.998038,0.998206
0.995137,0.992366
0.988897,0.989278
0.991529,0.996218
0.988897,0.997912
0.994631,0.995904
0.994743,0.994752
0.989473,0.992819
0.998747,0.99062
0.998092,0.991006
0.990821,0.990837
0.992897,0.9905
0.989201,0.997035
0.994784,0.989254
0.989931,0.99549
0.990656,0.992848
0.990515,0.990844
0.990273,0.996975
0.991247,0.99881
0.996235,0.995037
0.991631,0.994989
0.993104,0.989864
0.994346,0.997236
0.991362,0.998567
0.992584,0.994222
0.99077,0.990008
0.994758,0.993731
0.997742,0.998945
0.996043,0.996772
0.997556,0.990675
0.9954,0.991771
0.997523,0.994786
0.996403,0.994091
0.992707,0.995051
0.991596,0.99111
0.997447,0.991448
0.996832,0.993113
0.989577,0.996461
0.997686,0.992827
0.989503,0.996468
0.997674,0.996084
0.989313,0.98976
0.994092,0.993232
0.997679,0.991054
0.997202,0.992903
0.993597,0.991349
0.989267,0.994115
0.995882,0.991572
0.989302,0.997301
0.995853,0.998962
0.992215,0.998001
0.994693,0.988899
0.998595,0.997938
0.989664,0.998743
0.995611,0.989812
0.992059,0.995617
0.989885,0.998755
0.99194,0.99715
0.996363,0.991899
0.995414,0.997383
0.994978,0.989589
0.98933,0.98975
0.998381,0.996685
0.990853,0.995786
0.997152,0.992592
0.992199,0.997215
0.998919,0.993053
0.997275,0.996798
0.992989,0.998159
0.994758,0.993957
0.994315,0.992899
0.992494,0.991153
0.990989,0.990918
0.995819,0.99329
0.99353,0.990854
0.989874,0.995129
0.992202,0.998255
0.992197,0.993357
0.995627,0.996491
0.994474,0.996912
0.989583,0.990672
0.998289,0.995468
0.992877,0.988903
0.995973,0.992966
0.989303,0.991963
0.992066,0.989544
0.99015,0.99783
0.997883,0.991404
0.997937,0.997149
0.991091,0.991347
0.989341,0.990356
0.990425,0.990232
0.992343,0.993393
0.99629,0.994671
0.989022,0.996443
0.993345,0.998014
0.994761,0.995308
0.994097,0.99032
0.994489,0.994461
0.993039,0.998664
0.997897,0.995719
0.990907,0.994639
0.990984,0.991031
0.990182,0.994626
0.994095,0.99063
0.991473,0.992727
0.991122,0.989867
0.994055,0.994545
0.995861,0.995948
0.995955,0.997779
0.990232,0.991485
0.998639,0.990546
0.988981,0.997773
0.992634,0.989458
0.993282,0.995762
0.989893,0.990843
0.992657,0.998832
0.993646,0.998672
0.995818,0.990624
0.994928,0.991796
0.993035,0.997542
0.99743,0.998838
0.990034,0.997949
0.998978,0.989524
0.995021,0.993458
0.998048,0.992812
0.992504,0.998135
0.996798,0.993426
0.997775,0.994464
0.990048,0.990505
0.990627,0.998132
0.988977,0.997644
0.998311,0.99212
0.994232,0.997297
0.994353,0.989092
0.996676,0.996575
0.992599,0.991266
0.990222,0.9891
0.991241,0.995685
0.991366,0.993851
0.995574,0.994522
0.996857,0.990669
0.991638,0.994859
0.992197,0.997006
0.9932,0.998281
0.990668,0.989545
0.997224,0.99649
0.993571,0.993087
0.989037,0.99223
0.992174,0.992152
0.990068,0.99309
0.991185,0.997144
0.993695,0.99548
0.994472,0.992887
0.992178,0.99638
0.99641,0.996591
0.994476,0.995622
0.998012,0.99434
0.993426,0.993695
0.990561,0.997701
0.989104,0.996892
0.989662,0.992698
0.990122,0.995819
0.991282,0.993515
0.989755,0.990027
0.993427,0.996384
0.990589,0.996125
0.989011,0.989844
0.997415,0.992717
0.989267,0.990974
0.989328,0.995253
0.996096,0.995871
0.990616,0.998218
0.9947,0.992797
0.99766,0.989555
0.990192,0.995675
0.996415,0.989719
0.998996,0.990138
0.989409,0.996487
0.996173,0.997222
0.998342,0.997211
0.997138,0.994984
0.992933,0.998388
0.997401,0.998338
0.99341,0.99704
0.991153,0.992121
0.990906,0.997295
0.996421,0.99729
0.994032,0.991556
0.998163,0.989505
0.998736,0.989591
0.990172,0.996435
0.990969,0.990337
0.989693,0.989137
0.995687,0.995514
0.99398,0.994504
0.99879,0.989025
0.996741,0.997989
0.989952,0.993712
0.994452,0.990594
0.996883,0.996822
0.997722,0.990563
0.994374,0.989654
0.992814,0.991773
0.990651,0.989869
0.992,0.991749
0.99108,0.991134
0.998182,0.991712
0.990913,0.993933
0.993396,0.99873
0.996426,0.996162
0.998294,0.998756
0.990112,0.99252
0.990358,0.992987
0.997264,0.996341
0.988941,0.994114
0.990499,0.994867
0.99051,0.998638
0.998138,0.996718
0.998245,0.991008
0.991602,0.989893
0.989038,0.989119
0.991074,0.99585
0.991575,0.998916
0.991411,0.998479
0.998726,0.989646
0.993254,0.989261
0.989398,0.997637
0.996203,0.996408
0.988943,0.998133
0.990635,0.997282
0.991351,0.99661
0.995651,0.991336
0.992648,0.998353
0.990036,0.989907
0.989893,0.99022
0.990999,0.990126
0.99835,0.994558
0.994636,0.998629
0.991169,0.994256
0.99431,0.997255
0.996257,0.994367
0.988981,0.995745
0.997148,0.989116
0.990208,0.995003
0.993147,0.995359
0.989789,0.99252
0.997475,0.989117
0.997243,0.993547
0.991537,0.991057
0.998619,0.99607
0.996554,0.996875
0.995963,0.996316
0.996168,0.99769
0.993789,0.992523
0.996661,0.993088
0.991904,0.992004
0.98962,0.994051
0.997817,0.990231
0.991022,0.990774
0.998448,0.990482
0.992958,0.991149
0.992926,0.99134
0.991872,0.993702
0.992703,0.992271
0.9929,0.997341
0.995279,0.989691
0.997033,0.996387
0.98891,0.995014
0.992005,0.997094
0.996094,0.993629
0.991206,0.989659
0.992965,0.995631
0.99168,0.992058
0.993263,0.994154
0.996136,0.998167
0.99036,0.993276
0.993428,0.99832
0.998191,0.996642
0.993685,0.992402
0.99827,0.991281
0.996906,0.990559
0.99322,0.989924
0.990273,0.989637
0.993154,0.993223
0.991541,0.991528
0.989852,0.991067
0.997415,0.997066
0.995546,0.99091
0.998078,0.993982
0.989093,0.993221
0.997543,0.9899
0.989354,0.98946
0.989179,0.990085
0.992469,0.992858
0.993859,0.997192
0.997899,0.991183
0.99073,0.998238
0.989212,0.990273
0.995251,0.997493
0.994738,0.993799
0.994438,0.997031
0.990382,0.993467
0.992153,0.997352
0.995005,0.994521
0.992469,0.992026
0.991819,0.991044
0.99738,0.994038
0.997672,0.991875
0.990362,0.992185
0.989303,0.9958
0.995722,0.99626
0.995523,0.991881
0.992814,0.99495
0.991084,0.997757
0.996557,0.992369
0.998898,0.997813
0.99207,0.993591
0.991149,0.998797
0.994459,0.998042
0.994102,0.996223
0.992365,0.994629
0.995451,0.991867
0.99797,0.993173
0.994272,0.997258
0.998789,0.989743
0.995393,0.998242
0.991439,0.990424
0.995263,0.995253
0.993809,0.991922
0.998066,0.995135
0.991957,0.990347
0.992398,0.992229
0.996932,0.992341
0.998838,0.99765
0.997489,0.99134
0.998636,0.991336
0.997172,0.996716
0.99745,0.991449
0.989947,0.991786
0.996906,0.992127
0.996831,0.990028
0.989182,0.990192
0.993798,0.990032
0.997182,0.994381
0.993881,0.99223
0.998165,0.993493
0.990427,0.996383
0.992499,0.990987
0.994531,0.99681
0.994927,0.995691
0.998909,0.995412
0.995903,0.990197
0.993113,0.992617
0.997001,0.9956
0.993126,0.990895
0.989438,0.993517
0.995485,0.990641
0.996553,0.994211
0.995756,0.994412
0.998699,0.99373
0.993924,0.995194
0.998284,0.996356
0.991821,0.992836
0.9937,0.991645
0.991374,0.989585
0.998277,0.994236
0.998515,0.997999
0.995626,0.993142
0.989422,0.99031
0.992014,0.997489
0.995943,0.99592
0.995212,0.994708
0.994161,0.990862
0.993895,0.991058
0.997779,0.996044
0.989523,0.998295
0.992918,0.992056
0.989193,0.993517
0.99102,0.99233
0.989345,0.994761
0.995039,0.997446
0.993498,0.992524
0.995645,0.997052
0.992995,0.997181
0.993846,0.9935
0.992903,0.995055
0.991402,0.998518
0.997364,0.996088
0.991676,0.992811
0.99108,0.992204
0.989426,0.996655
0.989342,0.990645
0.996915,0.995317
0.989635,0.990061
0.9951,0.99573
0.998686,0.997923
0.997317,0.997583
0.996746,0.995205
0.997648,0.996156
0.995038,0.997276
0.995434,0.989281
0.997829,0.992876
0.994693,0.990558
0.995968,0.994654
0.991781,0.989461
0.998938,0.990894
0.993697,0.998238
0.991414,0.991919
0.988959,0.991748
0.992128,0.990616
0.99297,0.991822
0.989517,0.997372
0.996985,0.997019
0.995208,0.995018
0.997814,0.996925
0.995208,0.994561
0.992575,0.993566
0.997987,0.992072
0.99482,0.989559
0.992351,0.992982
0.991768,0.991903
0.998431,0.998421
0.996837,0.990795
0.9954,0.998628
0.992139,0.995838
0.995254,0.993154
0.990141,0.990145
0.991346,0.994166
0.989332,0.997353
0.989171,0.992112
0.994199,0.995127
0.998261,0.997575
0.994043,0.996715
0.992852,0.990308
