16.617498,18.455807,15.34454
17.401075,18.71014,16.151432
18.513744,19.806206,17.205282
19.543888,20.475607,17.891808
20.906364,22.92966,19.294212
19.940145,21.647917,18.319504
19.11364,19.949427,17.898508
20.151888,21.331095,18.77367
20.6486,21.356169,19.50795
19.6039,20.424498,18.188108
16.527718,18.081793,15.252394
15.450556,17.118423,14.223445
18.023325,19.19625,16.777233
20.462889,21.747452,19.281673
18.555447,20.023117,17.395798
19.817055,21.449419,18.790825
19.908953,20.107168,17.498472
19.909044,20.868721,18.795227
20.089436,21.051392,18.871761
17.673353,19.186766,16.514156
20.187138,20.868687,18.725636
20.462576,21.048464,18.925215
20.44475,21.769442,19.535234
20.198038,21.393871,19.117657
19.013329,20.460787,17.848284
19.482714,20.246801,17.7667
18.11876,19.461172,16.917196
17.428503,18.70646,16.294039
19.574286,19.806501,17.553555
20.398083,21.16506,18.889639
20.922894,21.399975,19.422138
19.14283,20.300383,17.801142
18.813847,19.773926,17.673622
20.264502,20.95712,19.120571
16.448906,17.583452,15.349222
20.281677,21.2517,19.613441
20.414572,20.576717,18.689646
20.230476,21.06609,18.731075
19.88745,20.815105,18.60627
19.716005,20.71575,18.376673
20.066648,21.146055,18.82612
20.848705,22.122444,19.635073
19.244776,20.235344,18.225103
19.418488,20.355516,18.296234
18.765038,19.798973,17.244753
20.96975,21.688408,18.935776
20.813175,21.826464,21.069122
20.690765,21.7591,19.632767
20.766861,21.080006,19.300732
20.036953,20.643234,18.578371
16.844242,18.367039,15.595029
17.01264,18.483936,15.819813
20.494308,21.134495,18.70686
20.301914,19.616955,18.183376
19.981617,20.954521,18.902992
19.41918,20.482336,18.477007
20.740925,21.416788,20.36125
20.03531,20.77107,18.4425
20.84911,20.611183,18.933329
18.611374,19.991285,17.373957
18.869217,20.284863,17.581892
17.314491,18.828508,16.15405
20.503674,21.554806,19.877583
20.112484,21.169397,19.222393
19.789898,20.305264,18.367035
19.832348,20.526644,18.328253
20.561949,20.866282,19.302025
19.982227,20.435385,18.207994
20.997164,23.345583,19.741068
16.84883,18.266266,15.635537
19.936022,21.21415,19.099354
